"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"164",2019,"40-44",86,54,32,
"164",2019,"45-49",59,33,26,
"164",2019,"50-54",89,46,43,
"164",2019,"55-59",125,77,48,
"164",2019,"60-64",108,53,55,
"164",2019,"65-69",82,46,36,
"164",2019,"70-74",35,22,13,
"164",2019,"75-79",22,11,11,
"164",2019,"80-84",18,11,7,
"164",2019,"85-89",10,2,8,
"164",2019,"90+",1,0,1,
"170",2019,"0-4",7665,3965,3700,
"170",2019,"5-9",8657,4411,4246,
"170",2019,"10-14",8819,4557,4262,
"170",2019,"15-19",7443,3994,3449,
"170",2019,"20-24",5128,2738,2390,
"170",2019,"25-29",6745,3388,3357,
"170",2019,"30-34",7589,3729,3860,
"170",2019,"35-39",7828,4006,3822,
"170",2019,"40-44",6660,3493,3167,
"170",2019,"45-49",6333,3218,3115,
"170",2019,"50-54",6332,3232,3100,
"170",2019,"55-59",7167,3704,3463,
"170",2019,"60-64",6893,3446,3447,
"170",2019,"65-69",5671,2887,2784,
"170",2019,"70-74",3652,1860,1792,
"170",2019,"75-79",2135,1129,1006,
"170",2019,"80-84",1135,562,573,
"170",2019,"85-89",653,296,357,
"170",2019,"90+",277,106,171,
"180",2019,"0-4",852,397,455,
"180",2019,"5-9",952,505,447,
"180",2019,"10-14",990,536,454,
"180",2019,"15-19",808,434,374,
"180",2019,"20-24",652,354,298,
"180",2019,"25-29",821,421,400,
"180",2019,"30-34",780,394,386,
"180",2019,"35-39",639,338,301,
"180",2019,"40-44",563,302,261,
"180",2019,"45-49",477,249,228,
"180",2019,"50-54",491,291,200,
"180",2019,"55-59",529,266,263,
"180",2019,"60-64",510,265,245,
"180",2019,"65-69",347,192,155,
"180",2019,"70-74",216,137,79,
"180",2019,"75-79",102,41,61,
"180",2019,"80-84",81,38,43,
"180",2019,"85-89",30,17,13,
"180",2019,"90+",10,3,7,
"185",2019,"0-4",656,334,322,
"185",2019,"5-9",785,396,389,
"185",2019,"10-14",774,401,373,
"185",2019,"15-19",575,299,276,
"185",2019,"20-24",557,335,222,
"185",2019,"25-29",870,508,362,
"185",2019,"30-34",1001,651,350,
"185",2019,"35-39",864,603,261,
"185",2019,"40-44",552,336,216,
"185",2019,"45-49",559,383,176,
"185",2019,"50-54",779,560,219,
"185",2019,"55-59",795,540,255,
"185",2019,"60-64",581,377,204,
"185",2019,"65-69",318,203,115,
"185",2019,"70-74",125,75,50,
"185",2019,"75-79",47,24,23,
"185",2019,"80-84",42,15,27,
"185",2019,"85-89",17,5,12,
"185",2019,"90+",7,6,1,
"188",2019,"0-4",701,350,351,
"188",2019,"5-9",804,415,389,
"188",2019,"10-14",795,426,369,
"188",2019,"15-19",621,331,290,
"188",2019,"20-24",537,287,250,
"188",2019,"25-29",599,319,280,
"188",2019,"30-34",644,357,287,
"188",2019,"35-39",493,264,229,
"188",2019,"40-44",372,195,177,
"188",2019,"45-49",343,185,158,
"188",2019,"50-54",439,276,163,
"188",2019,"55-59",435,248,187,
"188",2019,"60-64",364,199,165,
"188",2019,"65-69",216,129,87,
"188",2019,"70-74",177,91,86,
"188",2019,"75-79",69,33,36,
"188",2019,"80-84",62,35,27,
"188",2019,"85-89",47,9,38,
"188",2019,"90+",12,2,10,
"195",2019,"0-4",191,97,94,
"195",2019,"5-9",229,95,134,
"195",2019,"10-14",210,108,102,
"195",2019,"15-19",156,75,81,
"195",2019,"20-24",125,72,53,
"195",2019,"25-29",179,83,96,
"195",2019,"30-34",210,102,108,
"195",2019,"35-39",212,98,114,
"195",2019,"40-44",187,90,97,
"195",2019,"45-49",214,108,106,
"195",2019,"50-54",187,106,81,
"195",2019,"55-59",225,119,106,
"195",2019,"60-64",268,133,135,
"195",2019,"65-69",241,143,98,
"195",2019,"70-74",185,88,97,
"195",2019,"75-79",112,65,47,
"195",2019,"80-84",47,23,24,
"195",2019,"85-89",28,13,15,
"195",2019,"90+",27,10,17,
"198",2019,"0-4",377,214,163,
"198",2019,"5-9",441,210,231,
"198",2019,"10-14",481,258,223,
"198",2019,"15-19",357,213,144,
"198",2019,"20-24",265,148,117,
"198",2019,"25-29",305,156,149,
"198",2019,"30-34",425,195,230,
"198",2019,"35-39",390,212,178,
"198",2019,"40-44",346,189,157,
"198",2019,"45-49",346,192,154,
"198",2019,"50-54",419,229,190,
"198",2019,"55-59",533,315,218,
"198",2019,"60-64",515,251,264,
"198",2019,"65-69",457,273,184,
"198",2019,"70-74",242,147,95,
"198",2019,"75-79",182,103,79,
"198",2019,"80-84",81,43,38,
"198",2019,"85-89",29,13,16,
"198",2019,"90+",12,9,3,
"220",2019,"0-4",437,251,186,
"220",2019,"5-9",470,257,213,
"220",2019,"10-14",581,325,256,
"220",2019,"15-19",500,245,255,
"220",2019,"20-24",425,229,196,
"220",2019,"25-29",600,282,318,
"220",2019,"30-34",638,291,347,
"220",2019,"35-39",610,325,285,
"220",2019,"40-44",578,306,272,
"220",2019,"45-49",499,258,241,
"220",2019,"50-54",507,250,257,
"220",2019,"55-59",632,329,303,
"220",2019,"60-64",660,335,325,
"220",2019,"65-69",495,236,259,
"220",2019,"70-74",347,172,175,
"220",2019,"75-79",236,110,126,
"220",2019,"80-84",194,77,117,
"220",2019,"85-89",77,27,50,
"220",2019,"90+",66,18,48,
"230",2019,"0-4",70,28,42,
"230",2019,"5-9",60,42,18,
"230",2019,"10-14",55,28,27,
"230",2019,"15-19",28,15,13,
"230",2019,"20-24",35,15,20,
"230",2019,"25-29",91,38,53,
"230",2019,"30-34",78,33,45,
"230",2019,"35-39",96,51,45,
"230",2019,"40-44",116,58,58,
"230",2019,"45-49",87,42,45,
"230",2019,"50-54",89,50,39,
"230",2019,"55-59",62,37,25,
"230",2019,"60-64",71,42,29,
"230",2019,"65-69",69,32,37,
"230",2019,"70-74",43,22,21,
"230",2019,"75-79",32,6,26,
"230",2019,"80-84",14,6,8,
"230",2019,"85-89",2,0,2,
"230",2019,"90+",1,0,1,
"240",2019,"0-4",422,206,216,
"240",2019,"5-9",494,254,240,
"240",2019,"10-14",503,265,238,
"240",2019,"15-19",432,244,188,
"240",2019,"20-24",288,148,140,
"240",2019,"25-29",450,257,193,
"240",2019,"30-34",516,263,253,
"240",2019,"35-39",467,269,198,
"240",2019,"40-44",421,240,181,
"240",2019,"45-49",415,243,172,
"240",2019,"50-54",437,231,206,
"240",2019,"55-59",495,282,213,
"240",2019,"60-64",483,266,217,
"240",2019,"65-69",412,264,148,
"240",2019,"70-74",304,163,141,
"240",2019,"75-79",167,91,76,
"240",2019,"80-84",106,61,45,
"240",2019,"85-89",52,14,38,
"240",2019,"90+",36,18,18,
"275",2019,"0-4",126,62,64,
"275",2019,"5-9",183,76,107,
"275",2019,"10-14",148,77,71,
"275",2019,"15-19",107,56,51,
"275",2019,"20-24",82,38,44,
"275",2019,"25-29",130,50,80,
"275",2019,"30-34",120,60,60,
"275",2019,"35-39",142,86,56,
"275",2019,"40-44",98,36,62,
"275",2019,"45-49",134,67,67,
"275",2019,"50-54",131,64,67,
"275",2019,"55-59",208,108,100,
"275",2019,"60-64",268,134,134,
"275",2019,"65-69",202,118,84,
"275",2019,"70-74",141,79,62,
"275",2019,"75-79",86,46,40,
"275",2019,"80-84",56,34,22,
"275",2019,"85-89",32,9,23,
"275",2019,"90+",12,5,7,
"282",2019,"0-4",36,19,17,
"282",2019,"5-9",32,15,17,
"282",2019,"10-14",29,11,18,
"282",2019,"15-19",30,13,17,
"282",2019,"20-24",21,12,9,
"282",2019,"25-29",32,18,14,
"282",2019,"30-34",30,12,18,
"282",2019,"35-39",41,26,15,
"282",2019,"40-44",28,18,10,
"282",2019,"45-49",35,22,13,
"282",2019,"50-54",48,32,16,
"282",2019,"55-59",30,18,12,
"282",2019,"60-64",43,27,16,
"282",2019,"65-69",46,24,22,
"282",2019,"70-74",29,16,13,
"282",2019,"75-79",8,6,2,
"282",2019,"80-84",20,6,14,
"282",2019,"85-89",3,0,3,
"282",2019,"90+",1,1,0,
"290",2019,"0-4",378,185,193,
"290",2019,"5-9",402,207,195,
"290",2019,"10-14",434,224,210,
"290",2019,"15-19",344,190,154,
"290",2019,"20-24",250,138,112,
"290",2019,"25-29",333,173,160,
"290",2019,"30-34",355,182,173,
"290",2019,"35-39",325,170,155,
"290",2019,"40-44",279,150,129,
"290",2019,"45-49",256,131,125,
"290",2019,"50-54",275,151,124,
"290",2019,"55-59",344,185,159,
"290",2019,"60-64",434,231,203,
"290",2019,"65-69",328,182,146,
"290",2019,"70-74",217,110,107,
"290",2019,"75-79",115,67,48,
"290",2019,"80-84",82,50,32,
"290",2019,"85-89",37,12,25,
"290",2019,"90+",21,11,10,
"000",2020,"0-4",48323,24847,23476,
"000",2020,"5-9",51987,26546,25441,
"000",2020,"10-14",52815,27280,25535,
"000",2020,"15-19",46684,24435,22249,
"000",2020,"20-24",45738,25065,20673,
"000",2020,"25-29",52868,27566,25302,
"000",2020,"30-34",57116,29073,28043,
"000",2020,"35-39",54715,28264,26451,
"000",2020,"40-44",44877,23111,21766,
"000",2020,"45-49",40978,20937,20041,
"000",2020,"50-54",42648,21907,20741,
"000",2020,"55-59",48055,24755,23300,
"000",2020,"60-64",46854,23882,22972,
"000",2020,"65-69",38405,19689,18716,
"000",2020,"70-74",26079,13355,12724,
"000",2020,"75-79",15430,7667,7763,
"000",2020,"80-84",8399,3951,4448,
"000",2020,"85-89",4442,1810,2632,
"000",2020,"90+",2490,877,1613,
"013",2020,"0-4",70,43,27,
"013",2020,"5-9",86,34,52,
"013",2020,"10-14",91,43,48,
"013",2020,"15-19",98,61,37,
"013",2020,"20-24",202,149,53,
"013",2020,"25-29",165,113,52,
"013",2020,"30-34",211,143,68,
"013",2020,"35-39",311,197,114,
"013",2020,"40-44",253,162,91,
"013",2020,"45-49",254,181,73,
"013",2020,"50-54",324,225,99,
"013",2020,"55-59",397,254,143,
"013",2020,"60-64",217,130,87,
"013",2020,"65-69",104,69,35,
"013",2020,"70-74",82,49,33,
"013",2020,"75-79",38,21,17,
"013",2020,"80-84",15,10,5,
"013",2020,"85-89",6,2,4,
"013",2020,"90+",1,1,0,
"016",2020,"0-4",214,112,102,
"016",2020,"5-9",249,110,139,
"016",2020,"10-14",238,141,97,
"016",2020,"15-19",232,143,89,
"016",2020,"20-24",274,173,101,
"016",2020,"25-29",480,360,120,
"016",2020,"30-34",492,321,171,
"016",2020,"35-39",510,334,176,
"016",2020,"40-44",473,335,138,
"016",2020,"45-49",394,259,135,
"016",2020,"50-54",605,364,241,
"016",2020,"55-59",517,347,170,
"016",2020,"60-64",427,299,128,
"016",2020,"65-69",293,213,80,
"016",2020,"70-74",106,67,39,
"016",2020,"75-79",21,11,10,
"016",2020,"80-84",10,5,5,
"016",2020,"85-89",6,2,4,
"016",2020,"90+",3,2,1,
"020",2020,"0-4",19146,9879,9267,
"020",2020,"5-9",19718,10015,9703,
"020",2020,"10-14",19791,10263,9528,
"020",2020,"15-19",18225,9378,8847,
"020",2020,"20-24",20410,10821,9589,
"020",2020,"25-29",22950,11820,11130,
"020",2020,"30-34",24138,12086,12052,
"020",2020,"35-39",22248,11195,11053,
"020",2020,"40-44",17902,8896,9006,
"020",2020,"45-49",16553,8084,8469,
"020",2020,"50-54",16791,8372,8419,
"020",2020,"55-59",18343,9078,9265,
"020",2020,"60-64",17300,8494,8806,
"020",2020,"65-69",14034,6997,7037,
"020",2020,"70-74",9511,4675,4836,
"020",2020,"75-79",5725,2650,3075,
"020",2020,"80-84",3302,1441,1861,
"020",2020,"85-89",1773,700,1073,
"020",2020,"90+",1110,359,751,
"050",2020,"0-4",1719,929,790,
"050",2020,"5-9",1790,931,859,
"050",2020,"10-14",1716,844,872,
"050",2020,"15-19",1565,829,736,
"050",2020,"20-24",1355,716,639,
"050",2020,"25-29",1473,730,743,
"050",2020,"30-34",1363,701,662,
"050",2020,"35-39",1023,523,500,
"050",2020,"40-44",883,445,438,
"050",2020,"45-49",830,429,401,
"050",2020,"50-54",852,487,365,
"050",2020,"55-59",997,531,466,
"050",2020,"60-64",838,450,388,
"050",2020,"65-69",655,366,289,
"050",2020,"70-74",356,184,172,
"050",2020,"75-79",261,128,133,
"050",2020,"80-84",115,57,58,
"050",2020,"85-89",63,16,47,
"050",2020,"90+",14,5,9,
"060",2020,"0-4",52,24,28,
"060",2020,"5-9",60,38,22,
"060",2020,"10-14",43,19,24,
"060",2020,"15-19",50,23,27,
"060",2020,"20-24",40,23,17,
"060",2020,"25-29",70,30,40,
"060",2020,"30-34",55,25,30,
"060",2020,"35-39",52,29,23,
"060",2020,"40-44",38,22,16,
"060",2020,"45-49",58,30,28,
"060",2020,"50-54",41,23,18,
"060",2020,"55-59",80,44,36,
"060",2020,"60-64",101,62,39,
"060",2020,"65-69",58,25,33,
"060",2020,"70-74",28,17,11,
"060",2020,"75-79",25,15,10,
"060",2020,"80-84",11,6,5,
"060",2020,"85-89",4,2,2,
"060",2020,"90+",2,1,1,
"063",2020,"0-4",452,230,222,
"063",2020,"5-9",501,264,237,
"063",2020,"10-14",452,233,219,
"063",2020,"15-19",378,218,160,
"063",2020,"20-24",291,161,130,
"063",2020,"25-29",501,280,221,
"063",2020,"30-34",562,304,258,
"063",2020,"35-39",517,271,246,
"063",2020,"40-44",440,230,210,
"063",2020,"45-49",381,201,180,
"063",2020,"50-54",426,231,195,
"063",2020,"55-59",497,274,223,
"063",2020,"60-64",521,269,252,
"063",2020,"65-69",396,202,194,
"063",2020,"70-74",215,108,107,
"063",2020,"75-79",125,71,54,
"063",2020,"80-84",54,22,32,
"063",2020,"85-89",31,14,17,
"063",2020,"90+",11,1,10,
"066",2020,"0-4",169,76,93,
"066",2020,"5-9",196,105,91,
"066",2020,"10-14",197,97,100,
"066",2020,"15-19",170,86,84,
"066",2020,"20-24",98,58,40,
"066",2020,"25-29",102,51,51,
"066",2020,"30-34",154,67,87,
"066",2020,"35-39",183,96,87,
"066",2020,"40-44",147,76,71,
"066",2020,"45-49",140,79,61,
"066",2020,"50-54",182,94,88,
"066",2020,"55-59",212,115,97,
"066",2020,"60-64",302,167,135,
"066",2020,"65-69",179,104,75,
"066",2020,"70-74",124,71,53,
"066",2020,"75-79",94,60,34,
"066",2020,"80-84",37,20,17,
"066",2020,"85-89",9,4,5,
"066",2020,"90+",4,2,2,
"068",2020,"0-4",87,40,47,
"068",2020,"5-9",110,58,52,
"068",2020,"10-14",111,59,52,
"068",2020,"15-19",79,34,45,
"068",2020,"20-24",42,20,22,
"068",2020,"25-29",110,57,53,
"068",2020,"30-34",145,64,81,
"068",2020,"35-39",150,78,72,
"068",2020,"40-44",134,66,68,
"068",2020,"45-49",134,68,66,
"068",2020,"50-54",123,74,49,
"068",2020,"55-59",158,86,72,
"068",2020,"60-64",167,111,56,
"068",2020,"65-69",119,71,48,
"068",2020,"70-74",49,32,17,
"068",2020,"75-79",41,23,18,
"068",2020,"80-84",38,17,21,
"068",2020,"85-89",7,6,1,
"068",2020,"90+",2,2,0,
"070",2020,"0-4",425,222,203,
"070",2020,"5-9",438,210,228,
"070",2020,"10-14",417,224,193,
"070",2020,"15-19",340,169,171,
"070",2020,"20-24",327,174,153,
"070",2020,"25-29",380,205,175,
"070",2020,"30-34",370,189,181,
"070",2020,"35-39",284,143,141,
"070",2020,"40-44",222,110,112,
"070",2020,"45-49",188,90,98,
"070",2020,"50-54",252,142,110,
"070",2020,"55-59",335,174,161,
"070",2020,"60-64",300,174,126,
"070",2020,"65-69",211,106,105,
"070",2020,"70-74",114,56,58,
"070",2020,"75-79",92,52,40,
"070",2020,"80-84",57,32,25,
"070",2020,"85-89",15,6,9,
"070",2020,"90+",6,3,3,
"090",2020,"0-4",6641,3365,3276,
"090",2020,"5-9",6809,3482,3327,
"090",2020,"10-14",6631,3412,3219,
"090",2020,"15-19",6104,3183,2921,
"090",2020,"20-24",7841,4608,3233,
"090",2020,"25-29",7698,4122,3576,
"090",2020,"30-34",7923,4060,3863,
"090",2020,"35-39",7496,3924,3572,
"090",2020,"40-44",5920,3103,2817,
"090",2020,"45-49",5176,2665,2511,
"090",2020,"50-54",5205,2636,2569,
"090",2020,"55-59",6030,3035,2995,
"090",2020,"60-64",5860,2997,2863,
"090",2020,"65-69",4823,2470,2353,
"090",2020,"70-74",3444,1795,1649,
"090",2020,"75-79",1844,959,885,
"090",2020,"80-84",953,464,489,
"090",2020,"85-89",494,196,298,
"090",2020,"90+",267,94,173,
"100",2020,"0-4",113,57,56,
"100",2020,"5-9",162,73,89,
"100",2020,"10-14",125,73,52,
"100",2020,"15-19",108,51,57,
"100",2020,"20-24",75,38,37,
"100",2020,"25-29",111,61,50,
"100",2020,"30-34",127,57,70,
"100",2020,"35-39",184,88,96,
"100",2020,"40-44",153,71,82,
"100",2020,"45-49",143,74,69,
"100",2020,"50-54",166,90,76,
"100",2020,"55-59",238,120,118,
"100",2020,"60-64",251,136,115,
"100",2020,"65-69",223,119,104,
"100",2020,"70-74",155,71,84,
"100",2020,"75-79",92,44,48,
"100",2020,"80-84",46,15,31,
"100",2020,"85-89",30,11,19,
"100",2020,"90+",18,5,13,
"105",2020,"0-4",99,47,52,
"105",2020,"5-9",117,61,56,
"105",2020,"10-14",134,68,66,
"105",2020,"15-19",103,43,60,
"105",2020,"20-24",69,30,39,
"105",2020,"25-29",99,61,38,
"105",2020,"30-34",116,62,54,
"105",2020,"35-39",120,59,61,
"105",2020,"40-44",105,49,56,
"105",2020,"45-49",104,53,51,
"105",2020,"50-54",129,76,53,
"105",2020,"55-59",157,72,85,
"105",2020,"60-64",206,108,98,
"105",2020,"65-69",212,113,99,
"105",2020,"70-74",139,82,57,
"105",2020,"75-79",87,57,30,
"105",2020,"80-84",58,43,15,
"105",2020,"85-89",13,5,8,
"105",2020,"90+",7,5,2,
"110",2020,"0-4",1707,853,854,
"110",2020,"5-9",1952,1000,952,
"110",2020,"10-14",2051,1013,1038,
"110",2020,"15-19",1882,968,914,
"110",2020,"20-24",1548,816,732,
"110",2020,"25-29",2262,1202,1060,
"110",2020,"30-34",2561,1279,1282,
"110",2020,"35-39",2545,1267,1278,
"110",2020,"40-44",2111,1072,1039,
"110",2020,"45-49",1915,1009,906,
"110",2020,"50-54",2101,1033,1068,
"110",2020,"55-59",2350,1204,1146,
"110",2020,"60-64",2215,1143,1072,
"110",2020,"65-69",1858,869,989,
"110",2020,"70-74",1333,718,615,
"110",2020,"75-79",681,297,384,
"110",2020,"80-84",418,194,224,
"110",2020,"85-89",179,80,99,
"110",2020,"90+",104,34,70,
"122",2020,"0-4",3466,1744,1722,
"122",2020,"5-9",3693,1903,1790,
"122",2020,"10-14",3956,1997,1959,
"122",2020,"15-19",3418,1803,1615,
"122",2020,"20-24",2483,1402,1081,
"122",2020,"25-29",3353,1788,1565,
"122",2020,"30-34",3744,1903,1841,
"122",2020,"35-39",4108,2184,1924,
"122",2020,"40-44",3506,1890,1616,
"122",2020,"45-49",3296,1690,1606,
"122",2020,"50-54",3539,1836,1703,
"122",2020,"55-59",4262,2127,2135,
"122",2020,"60-64",4793,2445,2348,
"122",2020,"65-69",4335,2287,2048,
"122",2020,"70-74",3172,1669,1503,
"122",2020,"75-79",2043,1094,949,
"122",2020,"80-84",938,481,457,
"122",2020,"85-89",536,246,290,
"122",2020,"90+",293,97,196,
"130",2020,"0-4",685,354,331,
"130",2020,"5-9",844,447,397,
"130",2020,"10-14",894,450,444,
"130",2020,"15-19",861,455,406,
"130",2020,"20-24",762,426,336,
"130",2020,"25-29",848,456,392,
"130",2020,"30-34",938,434,504,
"130",2020,"35-39",1011,505,506,
"130",2020,"40-44",862,441,421,
"130",2020,"45-49",792,384,408,
"130",2020,"50-54",868,417,451,
"130",2020,"55-59",998,539,459,
"130",2020,"60-64",1009,500,509,
"130",2020,"65-69",852,413,439,
"130",2020,"70-74",638,307,331,
"130",2020,"75-79",422,228,194,
"130",2020,"80-84",218,113,105,
"130",2020,"85-89",102,37,65,
"130",2020,"90+",73,36,37,
"150",2020,"0-4",805,420,385,
"150",2020,"5-9",930,499,431,
"150",2020,"10-14",971,500,471,
"150",2020,"15-19",788,426,362,
"150",2020,"20-24",791,448,343,
"150",2020,"25-29",891,458,433,
"150",2020,"30-34",998,562,436,
"150",2020,"35-39",935,494,441,
"150",2020,"40-44",762,367,395,
"150",2020,"45-49",691,341,350,
"150",2020,"50-54",743,369,374,
"150",2020,"55-59",855,455,400,
"150",2020,"60-64",842,490,352,
"150",2020,"65-69",663,304,359,
"150",2020,"70-74",452,225,227,
"150",2020,"75-79",253,131,122,
"150",2020,"80-84",126,52,74,
"150",2020,"85-89",77,26,51,
"150",2020,"90+",38,13,25,
"158",2020,"0-4",860,475,385,
"158",2020,"5-9",865,446,419,
"158",2020,"10-14",940,513,427,
"158",2020,"15-19",793,390,403,
"158",2020,"20-24",688,386,302,
"158",2020,"25-29",649,328,321,
"158",2020,"30-34",621,344,277,
"158",2020,"35-39",421,223,198,
"158",2020,"40-44",325,161,164,
"158",2020,"45-49",316,154,162,
"158",2020,"50-54",360,180,180,
"158",2020,"55-59",383,204,179,
"158",2020,"60-64",338,183,155,
"158",2020,"65-69",217,122,95,
"158",2020,"70-74",154,76,78,
"158",2020,"75-79",74,33,41,
"158",2020,"80-84",37,17,20,
"158",2020,"85-89",40,11,29,
"158",2020,"90+",7,2,5,
"164",2020,"0-4",138,69,69,
"164",2020,"5-9",121,61,60,
"164",2020,"10-14",124,62,62,
"164",2020,"15-19",108,50,58,
"164",2020,"20-24",80,34,46,
"164",2020,"25-29",110,53,57,
"164",2020,"30-34",119,70,49,
"164",2020,"35-39",124,51,73,
"164",2020,"40-44",93,58,35,
"164",2020,"45-49",60,30,30,
"164",2020,"50-54",81,40,41,
"164",2020,"55-59",115,70,45,
"164",2020,"60-64",113,58,55,
"164",2020,"65-69",76,42,34,
"164",2020,"70-74",42,26,16,
"164",2020,"75-79",21,12,9,
"164",2020,"80-84",18,11,7,
"164",2020,"85-89",8,3,5,
"164",2020,"90+",1,0,1,
"170",2020,"0-4",7371,3824,3547,
"170",2020,"5-9",8588,4376,4212,
"170",2020,"10-14",8967,4664,4303,
"170",2020,"15-19",7459,3983,3476,
"170",2020,"20-24",5155,2798,2357,
"170",2020,"25-29",6547,3288,3259,
"170",2020,"30-34",7578,3798,3780,
"170",2020,"35-39",8148,4148,4000,
"170",2020,"40-44",6903,3571,3332,
"170",2020,"45-49",6267,3268,2999,
"170",2020,"50-54",6262,3158,3104,
"170",2020,"55-59",6962,3657,3305,
"170",2020,"60-64",6944,3455,3489,
"170",2020,"65-69",5843,2965,2878,
"170",2020,"70-74",3899,1991,1908,
"170",2020,"75-79",2243,1158,1085,
"170",2020,"80-84",1193,576,617,
"170",2020,"85-89",665,314,351,
"170",2020,"90+",311,127,184,
"180",2020,"0-4",796,390,406,
"180",2020,"5-9",931,471,460,
"180",2020,"10-14",966,527,439,
"180",2020,"15-19",808,426,382,
"180",2020,"20-24",672,379,293,
"180",2020,"25-29",816,424,392,
"180",2020,"30-34",786,396,390,
"180",2020,"35-39",651,342,309,
"180",2020,"40-44",585,341,244,
"180",2020,"45-49",468,244,224,
"180",2020,"50-54",452,260,192,
"180",2020,"55-59",532,270,262,
"180",2020,"60-64",504,245,259,
"180",2020,"65-69",369,204,165,
"180",2020,"70-74",206,130,76,
"180",2020,"75-79",115,47,68,
"180",2020,"80-84",70,39,31,
"180",2020,"85-89",27,16,11,
"180",2020,"90+",15,3,12,
"185",2020,"0-4",639,310,329,
"185",2020,"5-9",760,392,368,
"185",2020,"10-14",779,391,388,
"185",2020,"15-19",605,332,273,
"185",2020,"20-24",581,339,242,
"185",2020,"25-29",791,478,313,
"185",2020,"30-34",992,631,361,
"185",2020,"35-39",914,622,292,
"185",2020,"40-44",558,342,216,
"185",2020,"45-49",561,380,181,
"185",2020,"50-54",658,464,194,
"185",2020,"55-59",754,524,230,
"185",2020,"60-64",633,409,224,
"185",2020,"65-69",314,190,124,
"185",2020,"70-74",123,70,53,
"185",2020,"75-79",47,26,21,
"185",2020,"80-84",40,14,26,
"185",2020,"85-89",14,2,12,
"185",2020,"90+",8,6,2,
"188",2020,"0-4",691,358,333,
"188",2020,"5-9",755,408,347,
"188",2020,"10-14",797,400,397,
"188",2020,"15-19",613,341,272,
"188",2020,"20-24",510,272,238,
"188",2020,"25-29",538,266,272,
"188",2020,"30-34",665,378,287,
"188",2020,"35-39",488,264,224,
"188",2020,"40-44",383,187,196,
"188",2020,"45-49",353,199,154,
"188",2020,"50-54",394,243,151,
"188",2020,"55-59",432,239,193,
"188",2020,"60-64",362,204,158,
"188",2020,"65-69",239,143,96,
"188",2020,"70-74",158,80,78,
"188",2020,"75-79",89,48,41,
"188",2020,"80-84",58,29,29,
"188",2020,"85-89",45,10,35,
"188",2020,"90+",13,3,10,
"195",2020,"0-4",177,88,89,
"195",2020,"5-9",218,90,128,
"195",2020,"10-14",224,118,106,
"195",2020,"15-19",146,75,71,
"195",2020,"20-24",117,66,51,
"195",2020,"25-29",176,82,94,
"195",2020,"30-34",212,110,102,
"195",2020,"35-39",213,100,113,
"195",2020,"40-44",184,82,102,
"195",2020,"45-49",198,98,100,
"195",2020,"50-54",192,112,80,
"195",2020,"55-59",215,112,103,
"195",2020,"60-64",244,118,126,
"195",2020,"65-69",248,146,102,
"195",2020,"70-74",193,88,105,
"195",2020,"75-79",128,72,56,
"195",2020,"80-84",51,21,30,
"195",2020,"85-89",26,14,12,
"195",2020,"90+",27,9,18,
"198",2020,"0-4",353,195,158,
"198",2020,"5-9",431,229,202,
"198",2020,"10-14",457,231,226,
"198",2020,"15-19",345,204,141,
